id,nome,descricao,preco,preco_anterior,destaque,marca,peso,unidade,categoria,imagem,favorito,codigo,aliases,imagem_fonte,venda,ativo
"382","Alho em Pó","Alho desidratado e moído em pó fino, prático para realçar o sabor e o aroma das preparações. Ideal para carnes, frango, peixes, arroz, feijão, legumes, sopas, molhos, marinadas e temperos.","7.9","","false","Cantinho Bom","100","g","Temperos","https://cdn.iset.io/assets/39790/produtos/1791/alho-po-ziplock-relva-verde-100g.jpg","false","659","[]",,"{}","true"
"383","Alho em Flocos","Alho desidratado em flocos, preservando o aroma e o sabor característicos do alho. Pode ser utilizado em carnes, frango, peixes, sopas, molhos, arroz, massas, legumes, saladas e marinadas.","7.9","","false","Cantinho Bom","100","g","Temperos","https://www.cocinista.es/download/bancorecursos/Productos5/10045c-copos-de-ajo-laminado-natco-100g.jpg","false","901","[]",,"{}","true"
"384","Ervas Finas","Blend de ervas aromáticas desidratadas, desenvolvido para proporcionar aroma e sabor às preparações. Ideal para carnes, aves, peixes, massas, molhos, saladas, legumes e diversos pratos.","7.9","","false","Cantinho Bom","100","g","Temperos","https://www.focoalternativo.com.br/uploads/media/Default/0001/07/b052ac2473d8e4e8b13b4e9a1d160629002aa003.jpeg","false","116","[]",,"{}","true"
"385","Alho Granulado","Alho desidratado em pequenos grânulos, com sabor e aroma concentrados. Uma opção prática para temperar carnes, aves, peixes, sopas, molhos, marinadas, arroz, massas, legumes e diversas receitas.","7.9","","false","Cantinho Bom","100","g","Temperos","https://cdn.iset.io/assets/39790/produtos/3793/alho-granulado-embalagem-ziplock-relva-verde-100g.jpg","false","104","[]",,"{}","true"
"387","Manjericão","Manjericão desidratado, erva aromática de sabor marcante e agradável. Ideal para pizzas, massas, molhos, saladas, carnes, sopas, refogados e outras preparações culinárias.","7.9","","false","Cantinho Bom","100","g","Temperos","http://www.magnavita.com.br/cdn/shop/files/fotoproduto-imagem_dbf8a897-55d6-4975-baef-2ad2f7db2d6c.jpg?v=1733711230","false","NÃO LEGÍVEL","[]",,"{}","true"
"388","Alecrim Desidratado","Erva aromática desidratada de sabor e aroma marcantes. Pode ser utilizada no preparo de carnes, aves, peixes, legumes, molhos, marinadas, pães e outras receitas.","7.9","","false","Cantinho Bom","100","g","Temperos","https://cdn.awsli.com.br/800x800/2513/2513495/produto/400983764/a417f437b33f4bfab5af8201b34684c0-n4tghi0hht.jpg","false","204","[]",,"{}","true"
"390","Flor de Sal","Flor de sal composta por delicados cristais de sal marinho, utilizada principalmente para finalizar e realçar o sabor de carnes, peixes, legumes, saladas e outras preparações.","7.9","","false","Cantinho Bom","100","g","Temperos","http://acdn-us.mitiendanube.com/stores/173/533/products/flor-de-sal-100g-cbd0850dfede0ce24317842092834695-640-0.webp","false","162","[]",,"{}","true"
"391","Trigo Sarraceno","Grão de sabor suave e versátil, utilizado em diversas preparações. Pode ser empregado em saladas, acompanhamentos, bowls, sopas e receitas variadas.","3.8","","false","Cantinho Bom","100","g","Granel","https://images.tcdn.com.br/img/img_prod/1424111/trigo_sarraceno_100g_1_20250923191919_d04d375233af.jpg","false","190","[]",,"{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":3.8}","true"
"392","Canela em Pau","Canela em pedaços, com aroma quente e sabor característico. Ideal para chás, cafés, bebidas aromatizadas, doces, compotas, sobremesas e preparações culinárias.","12","","false","Cantinho Bom","100","g","Temperos","http://www.magnavita.com.br/cdn/shop/files/fotoproduto-imagem_888ae94b-0b91-4ff0-a9ed-f0d8232a4517.jpg?v=1733804755","false","246","[]",,"{}","true"
"393","Ginkgo Biloba","Folhas desidratadas de Ginkgo biloba, tradicionalmente utilizadas no preparo de infusões. Produto apresentado em folhas secas para preparo de chá.","9.5","","false","Cantinho Bom","100","g","Chás","https://cdn.awsli.com.br/800x800/2306/2306871/produto/155531099/imagem-loja-integrada--42--iu4163m9rr.png","false","232","[]",,"{}","true"
"394","Guaco","Folhas desidratadas de guaco, tradicionalmente utilizadas no preparo de infusões. Produto apresentado em folhas secas para preparo de chá.","9.5","","false","Cantinho Bom","100","g","Chás","assets/img/produtos/sem-foto/394-guaco.jpg","false","234","[]",,"{}","true"
"395","Chá Verde","Folhas de chá verde provenientes da Camellia sinensis, utilizadas para o preparo de infusão quente ou gelada. Possui sabor característico e aroma vegetal.","9.5","","false","Cantinho Bom","100","g","Chás","http://www.nacaoverde.com.br/cdn/shop/files/e44f7d8771cf99c7757a897fe7ede49a.webp?v=1776257857","false","221","[]",,"{}","true"
"396","Alho Frito Granulado","Alho frito granulado para uso culinário.","7.9","","false",,"100","g","Temperos","assets/img/produtos/produto-396.jpg","false","103","[""alho frito"",""alho granulado""]",,"{}","true"
"397","Hortelã","Folhas de hortelã desidratadas para preparo de infusão.","9.5","","false",,"100","g","Chás","assets/img/produtos/hortela.jpg","false","447","[""hortela"",""hortelã folha""]",,"{}","true"
"398","Erva Doce","Erva-doce em sementes para preparo de infusão e uso culinário.","7.9","","false",,"100","g","Chás","https://www.estacaodosgraos.com.br/media/catalog/product/e/r/erva_doce.jpg","false","226","[""erva doce"",""erva-doce"",""anis""]",,"{}","true"
"399","Hibisco","Hibisco desidratado para preparo de infusão.","9.9","","false",,"100","g","Chás","assets/img/produtos/produto-399.jpg","false","236","[""hibisco"",""chá de hibisco""]",,"{}","true"
"400","Capim Limão","Capim-limão desidratado para preparo de infusão.","9.5","","false",,"100","g","Chás","assets/img/produtos/capim-limao.jpg","false","113","[""capim limão"",""capim-limao"",""lemongrass""]",,"{}","true"
"401","Camomila Flor","Flores de camomila desidratadas para preparo de infusão.","9.6","","false",,"100","g","Chás","assets/img/produtos/camomila-flor.jpg","false","214","[""camomila"",""camomila flor""]",,"{}","true"
"402","Folha de Maracujá","Folhas de maracujá desidratadas para preparo de infusão.","9.5","","false",,"100","g","Chás","assets/img/produtos/folha-de-maracuja.jpg","false","603","[""folha de maracuja"",""folhas de maracujá"",""passiflora""]",,"{}","true"
"403","Melissa","Melissa officinalis desidratada para preparo de infusão.","14.9","","false",,"100","g","Chás","assets/img/produtos/melissa.jpg","false","240","[""melissa"",""melissa officinalis"",""erva cidreira""]",,"{}","true"
"404","Chá Sene","Folhas de sene para preparo de infusão.","9.5","","false",,"100","g","Chás","assets/img/produtos/cha-sene.jpg","false","146","[""sene"",""chá de sene"",""senna alexandrina""]",,"{}","true"
"405","Espinheira Santa","Espinheira Santa em folhas secas para preparo de chá ou infusão.","8.9","","false",,"100","g","Chás","assets/img/produtos/produto-405.jpg","false","327","[""espinheira santa"",""espinheira-santa""]","https://www.armazemsaudavel.com.br/produtos-a-granel/chas/espinheira-santa-100g","{}","true"
"406","Ervilha Verde Partida","Ervilha verde partida para preparo de sopas, saladas e acompanhamentos.","1.69","","false",,"100","g","Granel","assets/img/produtos/produto-406.webp","false","163","[""ervilha partida"",""ervilha verde partida""]","https://jbjingredientes.com.br/produtos/ervilha-partida-canadense/","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":1.69}","true"
"407","Lentilha Canadense","Lentilha canadense para preparo de sopas, saladas e acompanhamentos.","3.7","","false",,"100","g","Granel","assets/img/produtos/produto-407.jpg","false","363","[""lentilha canadense""]","https://www.magnavita.com.br/products/lentilha-canadense-100g","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":3.7}","true"
"408","Grão de Bico","Grão de bico para preparo de saladas, sopas, homus e diversas receitas.","3.5","","false",,"100","g","Granel","assets/img/produtos/bloco6/grao-de-bico.jpg","false","361","[""grao de bico"",""grão de bico""]","https://loja.emporiorufino.com.br/grao-de-bico-100g-a-granel","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":3.5}","true"
"409","Proteína de Soja Clara","Proteína texturizada de soja clara para preparo de receitas e substituição de carne.","3.5","","false",,"100","g","Granel","assets/img/produtos/produto-409.jpg","false","252","[""proteina de soja clara"",""proteína de soja clara"",""proteína texturizada de soja clara"",""pts clara""]","https://www.banca13.com.br/produtos-naturais/produtos-a-granel/proteina-texturizada/proteina-texturizada-de-soja-clara-100g","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":3.5}","true"
"410","Proteína de Soja Escura","Proteína texturizada de soja escura para preparo de receitas e substituição de carne.","3.5","","false",,"100","g","Granel","assets/img/produtos/produto-410.jpg","false","254","[""proteina de soja escura"",""proteína de soja escura"",""proteína texturizada de soja escura"",""pts escura""]","https://www.banca13.com.br/produtos-naturais/produtos-a-granel/proteina-texturizada/proteina-texturizada-de-soja-escura-100g","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":3.5}","true"
"411","Bacon de Soja","Bacon de soja em flocos para preparo de receitas e pratos vegetarianos.","6.6","","false",,"100","g","Granel","assets/img/produtos/produto-411.jpg","false","145","[""bacon de soja"",""bacon de soja em flocos"",""pts sabor bacon""]","https://www.charkprodutosnaturais.com.br/bacon-de-soja-granel","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":6.6}","true"
"412","Feijão Preto","Feijão preto para preparo de refeições, caldos e acompanhamentos.","1.2","","false",,"100","g","Granel","assets/img/produtos/bloco1/feijao-preto.jpg","false","512","[""feijao preto"",""feijão preto""]","https://loja.emporiorufino.com.br/feijao-preto-100g-a-granel","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":1.2}","true"
"413","Feijão Branco","Feijão branco para preparo de sopas, saladas, ensopados e acompanhamentos.","2.5","","false",,"100","g","Granel","assets/img/produtos/bloco1/feijao-branco.jpg","false","104","[""feijao branco"",""feijão branco""]","https://loja.emporiorufino.com.br/feijao-branco-100g-a-granel","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":2.5}","true"
"414","Feijão Fradinho","Feijão branco para preparo de sopas, saladas, ensopados e acompanhamentos.","1.5","","false",,"100g","g","Granel","assets/img/produtos/sem-foto/414-feijao-fradinho.jpg","false","110","[""feijao branco"",""feijão branco""]","https://loja.emporiorufino.com.br/feijao-branco-100g-a-granel","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":1.5}","true"
"415","Milho Mostarda e Mel","Feijão branco para preparo de sopas, saladas, ensopados e acompanhamentos.","8.5","","false",,"100g","g","Granel","assets/img/produtos/sem-foto/415-milho-mostarda-mel.jpg","false","157","[""feijao branco"",""feijão branco""]","https://loja.emporiorufino.com.br/feijao-branco-100g-a-granel","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":8.5}","true"
"416","Ervilha c/ Wasabi","Feijão branco para preparo de sopas, saladas, ensopados e acompanhamentos.","6.9","","false",,"100g","g","Granel","assets/img/produtos/sem-foto/416-ervilha-wasabi.webp","false","793","[""feijao branco"",""feijão branco""]","https://loja.emporiorufino.com.br/feijao-branco-100g-a-granel","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":6.9}","true"
"417","Amendoim com Sal e com Pele","Feijão branco para preparo de sopas, saladas, ensopados e acompanhamentos.","3","","false",,"100g","g","Granel","assets/img/produtos/sem-foto/417-amendoim-sal-pele.jpg","false","22","[""feijao branco"",""feijão branco""]","https://loja.emporiorufino.com.br/feijao-branco-100g-a-granel","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":3}","true"
"418","Amendoim Cru c/ Pele","Feijão branco para preparo de sopas, saladas, ensopados e acompanhamentos.","2.9","","false",,"100g","g","Granel","assets/img/produtos/sem-foto/418-amendoim-cru-pele.png","false","1091","[""feijao branco"",""feijão branco""]","https://loja.emporiorufino.com.br/feijao-branco-100g-a-granel","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":2.9}","true"
"419","Amendoim com Sal","Feijão branco para preparo de sopas, saladas, ensopados e acompanhamentos.","3.1","","false",,"100g","g","Granel","assets/img/produtos/sem-foto/419-amendoim-com-sal.jpg","false","23","[""feijao branco"",""feijão branco""]","https://loja.emporiorufino.com.br/feijao-branco-100g-a-granel","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":3.1}","true"
"420","Amendoim Sem Sal","Feijão branco para preparo de sopas, saladas, ensopados e acompanhamentos.","3.1","","false",,"100g","g","Granel","assets/img/produtos/sem-foto/420-amendoim-sem-sal.jpg","false","21","[""feijao branco"",""feijão branco""]","https://loja.emporiorufino.com.br/feijao-branco-100g-a-granel","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":3.1}","true"
"421","Amêndoa Defumada","Feijão branco para preparo de sopas, saladas, ensopados e acompanhamentos.","12.9","","false",,"100g","g","Granel","assets/img/produtos/sem-foto/421-amendoa-defumada.jpg","false","10","[""feijao branco"",""feijão branco""]","https://loja.emporiorufino.com.br/feijao-branco-100g-a-granel","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":12.9}","true"
"422","Amêndoa Torrada c/ Sal","Feijão branco para preparo de sopas, saladas, ensopados e acompanhamentos.","13","","false",,"100g","g","Granel","assets/img/produtos/sem-foto/422-amendoa-torrada-sal.png","false","15","[""feijao branco"",""feijão branco""]","https://loja.emporiorufino.com.br/feijao-branco-100g-a-granel","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":13}","true"
"423","Amêndoa Torrada s/ Sal","Feijão branco para preparo de sopas, saladas, ensopados e acompanhamentos.","12.9","","false",,"100g","g","Granel","assets/img/produtos/sem-foto/423-amendoa-torrada-sem-sal.png","false","112","[""feijao branco"",""feijão branco""]","https://loja.emporiorufino.com.br/feijao-branco-100g-a-granel","{""tipo"":""peso"",""unidadeBase"":""g"",""quantidadeBase"":100,""precoBase"":12.9}","true"
"424","Protein Booster Abacaxi e Hortelã","Suplemento alimentar líquido com 20 g de proteínas, coenzima Q10, BCAA e zero açúcares.","14.5","","false","Moving","310 ml","1 unidade","Bebidas","assets/img/produtos/lote01/03-moving-protein-booster-abacaxi-hortela.jpeg","false",,"[]",,"{}","true"
"425","Protein Booster Morango e Acerola","Suplemento alimentar líquido com 20 g de proteínas, coenzima Q10, BCAA e zero açúcares.","14.5","","false","Moving","310 ml","1 unidade","Bebidas","assets/img/produtos/lote01/04-moving-protein-booster-morango-acerola.jpeg","false",,"[]",,"{}","true"
"426","Frisante de Kombucha de Limão Siciliano e Hortelã","Kombucha fermentada, natural, sem glúten e não pasteurizada.","59.9","","false","Podkomba","750 ml","1 garrafa","Bebidas","assets/img/produtos/lote01/05-podkomba-kombucha-limao-siciliano-hortela.jpeg","true",,"[]",,"{}","true"
"427","Frisante de Kombucha de Uva Branca","Kombucha fermentada, natural, sem glúten e não pasteurizada.","59.9","","false","Podkomba","750 ml","1 garrafa","Bebidas","assets/img/produtos/lote01/06-podkomba-kombucha-uva-branca.jpeg","true",,"[]",,"{}","true"
"428","Água de Coco Integral","Água de coco integral sem adição de açúcares.","","","false","Campo Largo","250 ml","1 unidade","Bebidas","assets/img/produtos/lote01/07-campo-largo-agua-de-coco-250ml.jpeg","false",,"[]",,"{}","true"
"429","Suco de Uva Tinto","Suco de uva tinto 100% suco de uva.","","","false","Campo Largo","250 ml","1 unidade","Bebidas","assets/img/produtos/lote01/08-campo-largo-suco-de-uva-250ml.jpeg","false",,"[]",,"{}","true"
"430","Doce de Leite com Chocolate sabor Pão de Mel","Doce de leite com chocolate sabor pão de mel.","","","false","A Confeiteria","150 g","1 unidade","Doces","assets/img/produtos/lote01/09-a-confeiteria-doce-de-leite-chocolate-pao-de-mel-150g.jpeg","false",,"[]",,"{}","true"
"431","Goiabinha","Doce de goiaba em formato de goiabinha.","","","false","A Confeiteria","150 g","1 unidade","Doces","assets/img/produtos/lote01/10-a-confeiteria-goiabinha-150g.jpeg","false",,"[]",,"{}","true"
